what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332333152522
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332333196325
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332333268768
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332333271966
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332333277268
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332333326872
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332333339364
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332333382341
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332333386124
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1332333471390
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1332333473163
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1332333481707
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1332333487231
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332333495384
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332333631840
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332333719235
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332333757745
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332333762912
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332333880107
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332333901884
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332334002984
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332334003457
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332334035074
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1332334080382
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332334082762
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332334108864
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332334120434
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332334160097
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332334161312
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332334169939
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1332334205478
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1332334225351
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1332334230493
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332334326279
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332334363897
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1332334373131
