what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1331776544354
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1331776602239
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331776608633
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331776657429
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1331776683660
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1331776686757
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1331776697294
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1331776700297
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1331776703685
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331776707903
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1331776713721
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331776713742
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1331776713769
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331776749076
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331776752993
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331776753002
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331776754605
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1331776754621
