what,kind,bundleId,bundleVersion,description,time
started,bundle,org.apache.geronimo.st.v30.ui,3.0.0,"org.apache.geronimo.st.v30.ui",1332434082064
started,bundle,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.adt",1332434082064
started,bundle,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms",1332434082065
started,bundle,com.android.ide.eclipse.traceview,16.0.1.v201112150204-238534,"com.android.ide.eclipse.traceview",1332434082066
os,sysinfo,,,"win32",1332434082072
arch,sysinfo,,,"x86_64",1332434082072
ws,sysinfo,,,"win32",1332434082072
locale,sysinfo,,,"en_IN",1332434082072
processors,sysinfo,,,"4",1332434082072
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1332434082072
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1332434082072
java.specification.name,sysinfo,,,"Java Platform API Specification",1332434082072
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1332434082072
java.specification.version,sysinfo,,,"1.6",1332434082072
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1332434082072
java.version,sysinfo,,,"1.6.0_23",1332434082072
java.vm.info,sysinfo,,,"mixed mode",1332434082072
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1332434082072
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1332434082072
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1332434082072
java.vm.specification.version,sysinfo,,,"1.0",1332434082072
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1332434082072
java.vm.version,sysinfo,,,"19.0-b09",1332434082073
error,log,,,"Project facet osgi.app has not been defined. It is used in plugin com.ibm.wasce.st.v30.core.",1332434082288
error,log,,,"Project facet osgi.bundle has not been defined. It is used in plugin com.ibm.wasce.st.v30.core.",1332434082289
error,log,,,"Project facet osgi.fragment has not been defined. It is used in plugin com.ibm.wasce.st.v30.core.",1332434082289
error,log,,,"Project facet osgi.comp has not been defined. It is used in plugin com.ibm.wasce.st.v30.core.",1332434082289
error,log,,,"Project facet osgi.app has not been defined. It is used in plugin org.apache.geronimo.st.v30.core.",1332434082291
error,log,,,"Project facet osgi.bundle has not been defined. It is used in plugin org.apache.geronimo.st.v30.core.",1332434082291
error,log,,,"Project facet osgi.fragment has not been defined. It is used in plugin org.apache.geronimo.st.v30.core.",1332434082292
error,log,,,"Project facet osgi.comp has not been defined. It is used in plugin org.apache.geronimo.st.v30.core.",1332434082292
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1332434082339
