what,kind,bundleId,bundleVersion,description,time
ws,sysinfo,,,"win32",1332219957893
locale,sysinfo,,,"en_IN",1332219957893
processors,sysinfo,,,"4",1332219957893
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1332219957893
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1332219957893
java.specification.name,sysinfo,,,"Java Platform API Specification",1332219957893
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1332219957893
java.specification.version,sysinfo,,,"1.6",1332219957893
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1332219957893
java.version,sysinfo,,,"1.6.0_23",1332219957893
java.vm.info,sysinfo,,,"mixed mode",1332219957893
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1332219957893
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1332219957893
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1332219957893
java.vm.specification.version,sysinfo,,,"1.0",1332219957893
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1332219957893
java.vm.version,sysinfo,,,"19.0-b09",1332219957893
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332219957906
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332219969169
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1332219970540
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332219972675
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332219972689
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.505.v201202020200,"org.eclipse.jst.j2ee.ejb",1332219975244
started,bundle,org.eclipse.jst.j2ee.jca,1.1.501.v201111030500,"org.eclipse.jst.j2ee.jca",1332219975261
started,bundle,org.eclipse.jst.jee.ejb,1.0.301.v201007070821,"org.eclipse.jst.jee.ejb",1332219975292
