what,kind,bundleId,bundleVersion,description,time
started,bundle,com.android.ide.eclipse.ddms,16.0.1.v201112150204-238534,"com.android.ide.eclipse.ddms",1332359805873
started,bundle,com.android.ide.eclipse.traceview,16.0.1.v201112150204-238534,"com.android.ide.eclipse.traceview",1332359805874
os,sysinfo,,,"win32",1332359805881
arch,sysinfo,,,"x86_64",1332359805881
ws,sysinfo,,,"win32",1332359805881
locale,sysinfo,,,"en_IN",1332359805881
processors,sysinfo,,,"4",1332359805881
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1332359805881
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1332359805881
java.specification.name,sysinfo,,,"Java Platform API Specification",1332359805881
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1332359805881
java.specification.version,sysinfo,,,"1.6",1332359805881
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1332359805881
java.version,sysinfo,,,"1.6.0_23",1332359805881
java.vm.info,sysinfo,,,"mixed mode",1332359805881
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1332359805881
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1332359805881
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1332359805881
java.vm.specification.version,sysinfo,,,"1.0",1332359805881
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1332359805881
java.vm.version,sysinfo,,,"19.0-b09",1332359805881
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1332359806342
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1332359806402
error,log,,,"Project facet osgi.app has not been defined. It is used in plugin com.ibm.wasce.st.v30.core.",1332359806488
error,log,,,"Project facet osgi.bundle has not been defined. It is used in plugin com.ibm.wasce.st.v30.core.",1332359806489
error,log,,,"Project facet osgi.fragment has not been defined. It is used in plugin com.ibm.wasce.st.v30.core.",1332359806490
error,log,,,"Project facet osgi.comp has not been defined. It is used in plugin com.ibm.wasce.st.v30.core.",1332359806490
error,log,,,"Project facet osgi.app has not been defined. It is used in plugin org.apache.geronimo.st.v30.core.",1332359806492
error,log,,,"Project facet osgi.bundle has not been defined. It is used in plugin org.apache.geronimo.st.v30.core.",1332359806492
error,log,,,"Project facet osgi.fragment has not been defined. It is used in plugin org.apache.geronimo.st.v30.core.",1332359806493
error,log,,,"Project facet osgi.comp has not been defined. It is used in plugin org.apache.geronimo.st.v30.core.",1332359806493
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1332359806718
started,bundle,org.eclipse.jst.jsf.common,1.2.3.v201104061039,"org.eclipse.jst.jsf.common",1332359806720
