what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1332347487581
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332347488244
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332347492922
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332347496199
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1332347505533
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332347505564
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1332347505610
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1332347532097
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332347573112
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332347588146
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1332347595148
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332347611876
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332347626871
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1332347626952
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1332347628711
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1332347629532
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1332347632107
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332347633484
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332347648221
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1332347649677
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1332347649744
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332347670061
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332347673918
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1332347675732
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1332347675732
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1332347681920
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1332347754984
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1332347822357
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1332347823094
error,log,,,"Internal Error",1332347833160
error,log,,,"Internal Error",1332347849080
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1332347886555
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1332347945412
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1332347969871
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1332347974400
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1332347976564
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1332347977372
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1332347993396
